Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
144,102,126.660,165.130,0,1.884,1.294,2.091,3.697,7.022,0.024
144,103,126.673,164.126,0,1.879,1.308,2.125,3.769,7.152,0.022
144,104,126.547,163.306,0,2.002,1.308,2.119,3.741,7.063,0.026
144,105,126.499,162.486,0,2.100,1.303,2.104,3.704,6.975,0.017
144,106,126.487,161.656,0,2.130,1.301,2.099,3.692,6.948,0.017
144,107,126.550,160.840,0,2.127,1.312,2.131,3.770,7.128,0.020
144,108,126.516,159.897,0,2.154,1.320,2.155,3.833,7.278,0.021
144,109,126.563,159.126,0,2.105,1.296,2.089,3.674,6.919,0.018
144,110,126.511,158.239,0,2.064,1.278,2.033,3.530,6.570,0.010
144,111,126.575,157.360,0,2.135,1.282,2.044,3.558,6.636,0.015
144,112,126.606,156.569,0,2.199,1.303,2.104,3.703,6.971,0.017
144,113,126.559,155.751,0,2.133,1.311,2.128,3.765,7.117,0.016
144,114,126.606,155.026,0,1.906,1.304,2.137,3.861,7.552,0.010
144,115,126.635,154.189,0,2.072,1.290,2.077,3.651,6.880,0.011
144,116,126.558,153.230,0,2.033,1.293,2.077,3.638,6.821,0.017
144,117,126.637,152.449,0,2.071,1.292,2.074,3.631,6.805,0.023
144,118,126.535,151.663,0,2.222,1.307,2.118,3.739,7.059,0.021
144,119,126.586,150.886,0,2.038,1.313,2.133,3.778,7.151,0.019
144,120,126.516,150.143,0,2.182,1.290,2.071,3.628,6.805,0.016
144,121,126.543,149.398,0,2.273,1.296,2.086,3.662,6.879,0.023
144,122,126.564,148.628,0,2.160,1.300,2.096,3.685,6.931,0.023
144,123,126.593,147.976,0,2.071,1.333,2.228,4.110,8.210,0.017
144,124,126.598,147.237,0,2.158,1.294,2.083,3.655,6.865,0.021
144,125,126.542,146.412,0,2.177,1.296,2.085,3.658,6.867,0.017
144,126,126.597,145.817,0,2.089,1.296,2.084,3.655,6.857,0.020
144,127,126.671,145.076,0,2.185,1.318,2.173,3.934,7.675,0.030
145,0,172.058,222.012,0,2.029,1.408,2.499,4.929,10.556,0.020
145,1,172.218,225.207,0,2.087,1.341,2.224,4.015,7.724,0.015
145,2,172.314,228.336,0,2.140,1.315,2.142,3.802,7.208,0.013
145,3,172.402,231.522,0,2.192,1.327,2.181,3.913,7.519,0.015
145,4,172.502,234.791,0,2.250,1.363,2.294,4.213,8.279,0.017
145,5,172.420,238.003,0,2.013,1.357,2.305,4.321,8.767,0.022
145,6,172.595,240.942,0,2.081,1.393,2.426,4.673,9.754,0.024
145,7,172.506,243.644,0,2.349,1.324,2.166,3.859,7.340,0.007
145,8,172.445,246.002,0,2.146,1.371,2.337,4.374,8.808,0.022
145,9,172.389,248.616,0,2.224,1.321,2.159,3.848,7.329,0.010
145,10,172.241,250.980,0,2.336,1.387,2.392,4.536,9.269,0.023
145,11,172.209,253.010,0,2.272,1.374,2.348,4.399,8.858,0.023
145,12,172.446,254.348,0,2.205,1.321,2.163,3.862,7.371,0.011
145,13,172.716,255.323,0,2.251,1.345,2.247,4.114,8.097,0.013
145,14,172.926,255.952,0,2.417,1.417,2.514,4.929,10.439,0.022
145,15,172.856,256.005,0,2.241,1.400,2.443,4.703,9.773,0.019
145,16,172.721,255.123,0,2.236,1.343,2.257,4.184,8.385,0.018
145,17,172.572,253.403,0,2.196,1.324,2.173,3.898,7.490,0.015
145,18,172.223,251.438,0,2.165,1.319,2.157,3.848,7.346,0.015
145,19,171.990,249.493,0,2.196,1.376,2.359,4.463,9.129,0.020
145,20,171.937,247.704,0,2.272,1.372,2.345,4.414,8.974,0.025
145,21,172.327,246.041,0,2.186,1.353,2.275,4.187,8.270,0.017
145,22,172.758,244.310,0,2.285,1.341,2.238,4.108,8.130,0.010
145,23,173.143,242.650,0,2.224,1.357,2.289,4.243,8.474,0.021
145,24,173.527,240.960,0,2.144,1.378,2.371,4.497,9.209,0.016
145,25,173.544,239.622,0,2.464,1.314,2.139,3.794,7.191,0.010
145,26,173.625,238.367,0,2.404,1.330,2.199,3.984,7.755,0.011
145,27,173.714,237.148,0,2.243,1.364,2.322,4.355,8.819,0.020
145,28,173.770,236.068,0,2.327,1.365,2.330,4.387,8.928,0.014
145,29,174.003,235.052,0,2.303,1.391,2.431,4.715,9.927,0.013
145,30,174.048,234.096,0,2.229,1.388,2.435,4.762,10.146,0.025
145,31,174.170,233.053,0,2.313,1.372,2.343,4.395,8.874,0.020
145,32,174.182,232.055,0,2.316,1.371,2.338,4.382,8.838,0.020
145,33,174.280,231.078,0,2.358,1.343,2.236,4.063,7.893,0.012
145,34,174.384,230.177,0,2.304,1.318,2.165,3.893,7.509,0.013
145,35,174.566,229.338,0,2.356,1.298,2.097,3.705,7.024,0.010
145,36,174.831,228.515,0,2.353,1.344,2.247,4.130,8.186,0.008
145,37,175.025,227.778,0,2.284,1.379,2.374,4.513,9.279,0.016
145,38,175.136,227.054,0,2.376,1.386,2.383,4.492,9.085,0.012
145,39,175.284,226.252,0,2.476,1.352,2.257,4.106,7.966,0.012
145,40,175.348,225.399,0,2.395,1.320,2.160,3.853,7.343,0.008
145,41,175.480,224.465,0,2.418,1.323,2.162,3.849,7.316,0.010
145,42,175.602,223.499,0,2.387,1.310,2.131,3.789,7.221,0.009
145,43,175.783,222.321,0,2.349,1.328,2.202,4.018,7.918,0.016
145,44,175.945,221.192,0,2.265,1.341,2.267,4.254,8.690,0.013
145,45,176.046,220.053,0,2.274,1.387,2.435,4.765,10.151,0.019
145,46,176.232,218.883,0,2.258,1.366,2.318,4.319,8.656,0.020
145,47,176.368,217.519,0,2.319,1.317,2.150,3.821,7.254,0.014
145,48,176.419,216.262,0,2.248,1.336,2.214,4.012,7.790,0.011
145,49,176.489,215.060,0,2.262,1.345,2.252,4.133,8.154,0.027
145,50,176.542,213.885,0,2.173,1.360,2.285,4.193,8.231,0.018
145,51,176.523,212.766,0,2.333,1.334,2.202,3.962,7.618,0.011
145,52,176.514,211.680,0,2.385,1.304,2.109,3.720,7.018,0.008
145,53,176.410,210.762,0,2.423,1.350,2.250,4.096,7.976,0.013
145,54,176.401,209.846,0,2.472,1.356,2.276,4.182,8.244,0.018
145,55,176.299,208.955,0,2.447,1.371,2.339,4.387,8.864,0.028
145,56,176.183,208.049,0,2.508,1.408,2.457,4.703,9.665,0.027
145,57,175.985,207.180,0,2.284,1.349,2.298,4.353,8.988,0.026
145,58,175.849,206.399,0,2.388,1.321,2.188,4.003,7.943,0.019
145,59,175.721,205.458,0,2.254,1.305,2.125,3.796,7.300,0.015
145,60,175.519,204.594,0,2.314,1.298,2.091,3.674,6.905,0.008
145,61,175.338,203.672,0,2.502,1.329,2.189,3.938,7.584,0.011
145,62,175.184,202.708,0,2.447,1.358,2.289,4.227,8.383,0.020
145,63,175.121,201.751,0,2.377,1.318,2.171,3.932,7.685,0.015
145,64,175.035,200.697,0,2.332,1.364,2.320,4.354,8.845,0.015
145,65,174.914,199.786,0,2.470,1.389,2.388,4.503,9.126,0.022
145,66,174.897,198.781,0,2.414,1.368,2.326,4.342,8.726,0.019
145,67,174.884,197.724,0,2.410,1.357,2.285,4.214,8.342,0.022
145,68,174.877,196.698,0,2.369,1.357,2.280,4.192,8.263,0.019
145,69,174.858,195.643,0,2.461,1.344,2.243,4.102,8.060,0.017
145,70,174.805,194.688,0,2.365,1.334,2.206,3.984,7.702,0.020
145,71,174.820,193.659,0,2.506,1.342,2.236,4.081,7.999,0.020
145,72,174.807,192.715,0,2.345,1.334,2.202,3.967,7.642,0.020
145,73,174.752,191.681,0,2.454,1.330,2.193,3.952,7.631,0.015
145,74,174.730,190.714,0,2.332,1.343,2.234,4.060,7.906,0.020
145,75,174.723,189.644,0,2.344,1.318,2.156,3.849,7.354,0.010
145,76,174.719,188.611,0,2.334,1.321,2.162,3.859,7.368,0.011
145,77,174.706,187.610,0,2.319,1.328,2.183,3.916,7.518,0.011
145,78,174.654,186.650,0,2.436,1.332,2.192,3.935,7.550,0.007
145,79,174.558,185.727,0,2.479,1.332,2.191,3.923,7.492,0.012
145,80,174.554,184.743,0,2.461,1.332,2.191,3.921,7.486,0.011
145,81,174.537,183.861,0,2.402,1.351,2.253,4.101,7.984,0.013
145,82,174.464,182.948,0,2.409,1.364,2.302,4.249,8.403,0.027
145,83,174.510,182.037,0,2.506,1.337,2.234,4.098,8.097,0.017
145,84,174.447,181.133,0,2.386,1.335,2.219,4.045,7.922,0.019
145,85,174.525,180.155,0,2.332,1.328,2.204,4.018,7.898,0.018
145,86,174.596,179.251,0,2.556,1.349,2.260,4.155,8.216,0.013
145,87,174.491,178.356,0,2.590,1.313,2.140,3.803,7.234,0.010
145,88,174.596,177.405,0,2.360,1.311,2.141,3.830,7.365,0.023
145,89,174.562,176.564,0,2.527,1.320,2.157,3.836,7.284,0.009
145,90,174.618,175.622,0,2.678,1.338,2.209,3.971,7.615,0.013
145,91,174.557,174.743,0,2.570,1.335,2.200,3.945,7.546,0.014
145,92,174.537,173.796,0,2.587,1.359,2.277,4.162,8.126,0.022
145,93,174.469,172.885,0,2.533,1.347,2.251,4.114,8.067,0.014
145,94,174.387,171.943,0,2.428,1.375,2.339,4.359,8.718,0.022
145,95,174.311,171.049,0,2.389,1.350,2.268,4.168,8.213,0.016
145,96,174.196,170.129,0,2.450,1.371,2.327,4.318,8.581,0.019
145,97,174.093,169.230,0,2.515,1.370,2.334,4.367,8.797,0.014
145,98,173.860,168.305,0,2.467,1.340,2.238,4.114,8.164,0.015
145,99,173.787,167.465,0,2.604,1.344,2.241,4.092,8.022,0.014
145,100,173.687,166.662,0,2.621,1.344,2.227,4.019,7.737,0.010
145,101,173.623,165.712,0,2.432,1.330,2.186,3.913,7.470,0.015
145,102,173.608,164.846,0,2.494,1.343,2.227,4.018,7.729,0.014
145,103,173.468,164.006,0,2.584,1.374,2.344,4.380,8.783,0.017
145,104,173.370,163.090,0,2.482,1.350,2.258,4.130,8.087,0.011
145,105,173.297,162.318,0,2.460,1.324,2.169,3.868,7.363,0.009
145,106,173.313,161.438,0,2.398,1.315,2.142,3.803,7.214,0.019
145,107,173.286,160.549,0,2.575,1.332,2.198,3.960,7.642,0.009
145,108,173.296,159.703,0,2.677,1.341,2.232,4.066,7.950,0.010
145,109,173.288,158.910,0,2.569,1.378,2.354,4.417,8.914,0.024
145,110,173.325,158.110,0,2.471,1.361,2.295,4.233,8.365,0.018
145,111,173.333,157.264,0,2.483,1.319,2.155,3.835,7.291,0.013
145,112,173.323,156.426,0,2.589,1.329,2.179,3.891,7.413,0.008
145,113,173.328,155.611,0,2.638,1.328,2.181,3.902,7.456,0.006
145,114,173.476,154.885,0,2.735,1.370,2.316,4.276,8.450,0.018
145,115,173.464,154.050,0,2.575,1.356,2.288,4.232,8.412,0.012
145,116,173.510,153.147,0,2.653,1.338,2.225,4.054,7.937,0.014
145,117,173.580,152.281,0,2.528,1.341,2.233,4.069,7.965,0.010
145,118,173.605,151.593,0,2.686,1.329,2.187,3.925,7.532,0.007
145,119,173.700,150.801,0,2.615,1.353,2.253,4.081,7.866,0.013
145,120,173.780,150.011,0,2.528,1.374,2.359,4.461,9.104,0.018
145,121,173.769,149.254,0,2.559,1.329,2.204,4.022,7.921,0.009
145,122,173.889,148.435,0,2.538,1.344,2.248,4.129,8.169,0.010
145,123,173.899,147.752,0,2.491,1.391,2.393,4.511,9.126,0.023
145,124,173.989,147.025,0,2.405,1.384,2.400,4.599,9.533,0.020
145,125,174.079,146.261,0,2.518,1.351,2.274,4.200,8.348,0.015
145,126,174.205,145.479,0,2.691,1.346,2.249,4.115,8.082,0.016
145,127,174.191,144.855,0,2.620,1.373,2.339,4.376,8.813,0.020
146,0,2.696,283.733,0,3.841,1.758,3.662,8.278,19.849,0.016
146,1,2.591,283.735,0,2.856,1.744,3.607,8.101,19.309,0.021
146,2,2.615,283.533,0,2.474,1.737,3.590,8.065,19.251,0.020
146,3,6.496,283.453,0,2.700,1.829,3.969,9.365,23.418,0.074
146,5,6.548,283.514,0,2.757,1.787,3.817,8.897,22.050,0.093
146,6,6.530,283.620,0,2.645,1.815,3.915,9.183,22.842,0.080
146,7,6.477,284.560,0,2.680,1.822,3.938,9.248,23.018,0.085
146,8,11.519,286.992,0,2.367,1.810,3.921,9.258,23.203,0.020
146,10,12.509,290.315,0,2.431,1.789,3.826,8.928,22.145,0.032
146,11,11.458,291.422,0,2.498,1.753,3.702,8.555,21.078,0.021
147,0,6.457,283.701,0,4.231,1.802,3.862,9.007,22.297,0.100
147,1,7.509,283.673,0,3.146,1.787,3.811,8.860,21.890,0.109
147,2,10.531,283.681,0,2.727,1.809,3.888,9.088,22.537,0.091
147,3,11.482,283.592,0,2.755,1.810,3.893,9.102,22.569,0.102
147,4,9.478,283.608,0,2.713,1.806,3.884,9.094,22.600,0.098
148,0,16.496,284.010,0,4.133,1.806,3.900,9.178,22.939,0.094
148,1,17.446,284.048,0,2.986,1.790,3.845,9.015,22.477,0.079
148,2,18.514,283.694,0,2.826,1.805,3.874,9.045,22.404,0.107
148,3,19.510,283.947,0,2.620,1.802,3.888,9.146,22.849,0.062
148,4,18.501,283.601,0,2.683,1.826,3.957,9.313,23.235,0.073
148,5,15.563,283.588,0,2.781,1.796,3.848,8.985,22.280,0.101
148,6,12.497,283.627,0,2.743,1.816,3.915,9.173,22.788,0.101
149,0,21.483,284.048,0,4.044,1.795,3.863,9.071,22.645,0.072
149,1,22.513,284.079,0,2.840,1.793,3.851,9.032,22.531,0.029
149,3,25.530,283.983,0,2.541,1.808,3.913,9.237,23.161,0.033
149,4,28.539,284.015,0,2.498,1.810,3.915,9.231,23.110,0.024
149,5,28.522,284.015,0,2.637,1.801,3.887,9.152,22.898,0.070
149,6,23.479,284.019,0,2.516,1.810,3.915,9.230,23.104,0.042
150,0,32.516,284.193,0,4.216,1.783,3.810,8.889,22.068,0.086
150,1,34.497,284.200,0,3.066,1.773,3.784,8.837,21.989,0.095
150,2,30.524,284.091,0,2.907,1.795,3.855,9.034,22.503,0.091
150,3,32.494,284.097,0,2.641,1.795,3.866,9.086,22.703,0.068
150,4,36.471,283.989,0,2.517,1.827,3.984,9.457,23.812,0.021
150,5,34.495,284.076,0,2.652,1.783,3.820,8.946,22.287,0.073
150,6,32.493,284.090,0,2.669,1.802,3.877,9.101,22.698,0.088
150,7,33.512,285.113,0,2.599,1.807,3.897,9.162,22.880,0.073
151,0,39.486,284.282,0,3.990,1.789,3.831,8.957,22.272,0.054
151,1,39.470,284.291,0,3.047,1.764,3.748,8.719,21.619,0.076
151,2,47.522,284.311,0,2.669,1.811,3.909,9.196,22.967,0.069
151,3,46.463,284.236,0,2.716,1.805,3.892,9.153,22.870,0.095
151,4,46.507,284.212,0,2.700,1.789,3.832,8.966,22.313,0.088
151,5,51.476,284.208,0,2.562,1.800,3.883,9.142,22.878,0.046
152,0,45.514,284.378,0,4.180,1.801,3.867,9.050,22.496,0.103
152,1,44.509,284.328,0,3.219,1.776,3.784,8.805,21.808,0.084
152,2,51.489,284.296,0,2.692,1.809,3.903,9.175,22.900,0.079
153,0,53.524,284.421,0,4.252,1.804,3.877,9.075,22.558,0.097
153,1,54.473,284.495,0,3.046,1.795,3.851,9.011,22.413,0.100
153,2,57.517,284.409,0,2.812,1.811,3.896,9.119,22.640,0.110
153,3,58.515,284.340,0,2.790,1.809,3.903,9.170,22.872,0.102
153,4,52.496,284.284,0,2.834,1.781,3.798,8.837,21.868,0.090
153,5,57.545,284.259,0,2.773,1.798,3.860,9.031,22.453,0.101
153,6,56.485,284.344,0,2.755,1.811,3.902,9.150,22.766,0.104
153,8,65.520,287.399,0,2.675,1.805,3.880,9.077,22.544,0.083
154,0,65.479,284.681,0,4.277,1.809,3.889,9.095,22.568,0.090
154,1,65.501,284.620,0,3.192,1.808,3.884,9.077,22.510,0.101
154,2,71.489,284.545,0,2.935,1.819,3.921,9.183,22.800,0.086
154,3,71.540,284.526,0,3.004,1.806,3.875,9.040,22.375,0.051
154,4,71.480,284.594,0,2.799,1.783,3.798,8.822,21.785,0.091
154,5,70.579,284.433,0,2.869,1.793,3.833,8.930,22.100,0.097
154,6,70.532,284.932,0,2.505,1.825,3.980,9.445,23.770,0.034
154,7,64.522,285.539,0,2.733,1.815,3.906,9.133,22.635,0.094
155,0,70.524,284.642,0,4.360,1.818,3.917,9.170,22.757,0.055
155,1,71.563,284.680,0,3.284,1.816,3.911,9.153,22.708,0.066
155,2,76.497,284.641,0,2.817,1.829,3.956,9.289,23.106,0.101
155,3,77.488,284.585,0,2.777,1.819,3.928,9.218,22.933,0.099
155,4,76.481,284.557,0,2.667,1.813,3.906,9.159,22.781,0.080
155,5,77.524,284.480,0,2.792,1.835,3.984,9.388,23.430,0.069
155,6,76.498,284.613,0,2.904,1.829,3.947,9.236,22.875,0.055
155,7,75.528,285.964,0,2.604,1.802,3.889,9.154,22.885,0.076
155,8,70.542,287.442,0,2.628,1.791,3.838,8.974,22.305,0.082
155,9,71.474,289.320,0,2.586,1.812,3.900,9.128,22.661,0.027
155,10,79.483,291.217,0,2.432,1.778,3.798,8.878,22.096,0.032
156,0,81.521,284.689,0,4.309,1.828,3.947,9.241,22.911,0.065
156,1,85.475,285.050,0,3.148,1.803,3.882,9.113,22.727,0.107
156,2,88.437,285.051,0,2.504,1.798,3.876,9.123,22.835,0.020
156,4,87.518,284.623,0,2.826,1.836,3.978,9.345,23.237,0.078
156,5,86.546,284.658,0,2.952,1.800,3.849,8.954,22.104,0.075
156,7,95.471,286.047,0,2.670,1.821,3.955,9.350,23.454,0.078
156,8,97.524,287.612,0,2.588,1.826,3.948,9.271,23.069,0.064
156,10,98.471,291.427,0,2.556,1.799,3.863,9.033,22.433,0.033
156,12,117.543,295.065,0,2.403,1.775,3.792,8.862,22.052,0.019
156,13,117.526,295.412,0,2.556,1.775,3.776,8.775,21.707,0.032
156,14,116.518,295.057,0,2.554,1.793,3.858,9.065,22.651,0.032
156,16,103.582,292.579,0,2.665,1.804,3.871,9.036,22.382,0.046
156,17,103.513,292.040,0,2.464,1.795,3.863,9.079,22.687,0.051
156,18,110.500,291.521,0,2.707,1.800,3.868,9.060,22.547,0.069
156,19,110.441,291.381,0,2.706,1.760,3.732,8.662,21.432,0.058
156,20,110.467,291.112,0,2.584,1.756,3.726,8.662,21.480,0.046
156,21,109.510,290.562,0,2.853,1.790,3.816,8.862,21.851,0.059
156,22,109.474,290.229,0,2.582,1.790,3.836,8.979,22.355,0.089
156,24,109.459,289.192,0,2.716,1.823,3.949,9.302,23.239,0.058
156,25,109.506,288.561,0,2.939,1.847,4.010,9.425,23.413,0.026
156,26,113.506,288.289,0,2.786,1.813,3.917,9.212,23.001,0.066
156,27,121.545,287.989,0,2.678,1.811,3.919,9.239,23.116,0.060
156,28,121.530,287.452,0,2.778,1.789,3.831,8.954,22.252,0.073
156,29,121.513,287.110,0,2.666,1.801,3.881,9.129,22.830,0.080
156,30,122.478,286.519,0,2.929,1.804,3.877,9.078,22.566,0.077
157,0,76.494,284.963,0,3.912,1.820,3.952,9.338,23.403,0.034
157,2,82.480,284.952,0,2.684,1.826,3.972,9.405,23.617,0.062
157,3,82.467,284.620,0,2.816,1.828,3.953,9.275,23.049,0.088
158,0,97.488,285.137,0,4.177,1.796,3.860,9.052,22.574,0.102
158,1,100.541,285.258,0,3.069,1.787,3.822,8.928,22.182,0.105
158,2,97.565,285.154,0,2.452,1.785,3.832,8.991,22.445,0.014
158,4,96.511,285.027,0,2.771,1.823,3.956,9.344,23.415,0.092
158,5,95.472,285.068,0,2.638,1.795,3.866,9.096,22.756,0.072
158,6,99.488,285.143,0,2.752,1.818,3.938,9.287,23.241,0.095
159,0,107.517,285.340,0,4.194,1.807,3.890,9.127,22.738,0.103
159,1,108.456,284.482,0,4.196,1.776,3.753,8.624,21.038,0.007
159,2,108.526,285.100,0,2.866,1.819,3.941,9.298,23.285,0.102
159,3,108.484,285.294,0,2.856,1.803,3.884,9.123,22.765,0.090
159,4,111.482,285.223,0,2.743,1.785,3.815,8.902,22.093,0.092
159,5,110.463,285.160,0,2.787,1.812,3.919,9.239,23.127,0.095
159,6,115.497,285.273,0,2.611,1.810,3.898,9.140,22.753,0.070
159,7,121.500,286.400,0,2.636,1.804,3.884,9.115,22.719,0.088
160,0,121.470,285.458,0,4.234,1.802,3.867,9.039,22.429,0.100
160,1,121.568,285.529,0,3.222,1.807,3.880,9.068,22.488,0.095
160,2,121.594,285.271,0,2.825,1.836,3.996,9.443,23.645,0.081
160,4,123.527,285.342,0,2.785,1.827,3.959,9.324,23.277,0.091
160,6,130.451,285.377,0,2.752,1.845,4.023,9.516,23.826,0.054
160,7,130.483,286.404,0,2.706,1.813,3.914,9.196,22.926,0.094
160,8,130.432,288.102,0,2.332,1.787,3.841,9.028,22.587,0.017
161,0,127.503,285.541,0,4.380,1.797,3.846,8.957,22.152,0.052
161,1,129.515,285.501,0,3.261,1.812,3.903,9.140,22.707,0.077
161,2,130.462,285.451,0,2.839,1.816,3.920,9.207,22.944,0.109
161,4,130.515,285.412,0,2.736,1.812,3.911,9.196,22.948,0.102
161,5,130.456,285.400,0,2.821,1.798,3.861,9.035,22.459,0.104
162,0,134.491,285.593,0,4.310,1.802,3.862,9.002,22.273,0.079
162,1,135.517,285.631,0,3.253,1.811,3.894,9.103,22.571,0.081
162,2,135.447,285.463,0,2.768,1.789,3.830,8.940,22.187,0.086
162,3,135.528,285.487,0,2.824,1.821,3.932,9.229,22.966,0.093
162,4,135.494,285.495,0,2.917,1.808,3.888,9.096,22.585,0.084
162,5,135.528,285.438,0,2.804,1.805,3.883,9.101,22.644,0.103
162,6,135.531,285.568,0,2.789,1.791,3.832,8.939,22.150,0.098
162,7,136.472,286.392,0,2.779,1.828,3.965,9.348,23.367,0.064
162,8,135.608,288.076,0,2.654,1.791,3.837,8.969,22.291,0.083
162,9,136.466,290.142,0,2.483,1.788,3.838,9.007,22.488,0.034
162,11,135.526,294.058,0,2.427,1.791,3.849,9.035,22.557,0.026
162,12,140.468,295.531,0,2.664,1.779,3.796,8.846,21.935,0.050
162,13,140.509,296.024,0,2.536,1.779,3.809,8.917,22.222,0.031
162,14,142.482,295.298,0,2.628,1.768,3.770,8.804,21.915,0.052
162,15,145.501,294.560,0,2.731,1.791,3.831,8.936,22.150,0.058
162,17,155.508,292.407,0,2.652,1.819,3.927,9.217,22.940,0.055
162,18,153.554,292.051,0,2.519,1.798,3.875,9.115,22.792,0.044
162,20,162.539,291.470,0,2.727,1.804,3.882,9.099,22.645,0.069
162,21,160.555,291.155,0,2.740,1.771,3.776,8.812,21.905,0.072
162,22,161.492,290.927,0,2.491,1.823,3.970,9.407,23.635,0.043
162,23,161.450,290.175,0,2.670,1.779,3.801,8.876,22.063,0.060
163,0,139.500,285.676,0,4.246,1.816,3.908,9.141,22.669,0.094
163,1,146.491,286.048,0,2.890,1.797,3.871,9.105,22.760,0.044
163,2,146.443,285.933,0,2.633,1.811,3.925,9.268,23.226,0.054
163,3,146.509,285.614,0,2.784,1.834,3.973,9.334,23.209,0.082
163,4,146.478,285.561,0,2.770,1.835,3.980,9.364,23.323,0.080
163,6,146.493,285.941,0,2.571,1.807,3.908,9.212,23.055,0.058
163,7,146.482,286.533,0,2.829,1.802,3.869,9.046,22.451,0.077
163,8,146.487,288.271,0,2.497,1.790,3.833,8.957,22.254,0.050
163,9,150.465,290.278,0,2.465,1.799,3.871,9.085,22.658,0.036
164,0,145.506,285.986,0,4.057,1.827,3.975,9.406,23.602,0.051
164,1,153.537,286.028,0,2.972,1.804,3.898,9.185,22.989,0.067
164,2,152.513,285.972,0,2.643,1.812,3.926,9.271,23.235,0.058
164,3,153.519,285.967,0,2.659,1.826,3.979,9.434,23.716,0.058
164,4,151.540,285.954,0,2.589,1.802,3.891,9.166,22.939,0.050
164,5,155.465,285.964,0,2.599,1.822,3.964,9.387,23.570,0.043
164,6,157.533,286.013,0,2.610,1.815,3.941,9.328,23.434,0.066
164,7,159.458,286.511,0,2.879,1.813,3.899,9.118,22.616,0.058
164,8,160.497,288.243,0,2.693,1.811,3.909,9.188,22.923,0.080
164,9,160.431,290.370,0,2.441,1.795,3.856,9.037,22.513,0.035
164,10,166.554,292.354,0,2.439,1.787,3.822,8.922,22.152,0.033
164,12,157.512,295.638,0,2.670,1.783,3.802,8.841,21.853,0.050
164,13,157.471,296.118,0,2.599,1.763,3.746,8.715,21.605,0.034
164,14,153.473,295.414,0,2.658,1.791,3.835,8.960,22.252,0.053
164,15,152.542,294.442,0,2.679,1.813,3.907,9.161,22.791,0.053
164,16,156.517,293.342,0,2.676,1.808,3.894,9.132,22.736,0.043
165,0,155.503,286.080,0,4.116,1.799,3.875,9.101,22.717,0.093
165,1,159.487,286.095,0,2.920,1.806,3.905,9.218,23.121,0.050
166,0,161.504,286.090,0,4.075,1.799,3.875,9.110,22.766,0.082
166,1,164.537,286.134,0,3.088,1.787,3.836,8.996,22.450,0.110
166,2,163.510,286.052,0,2.790,1.803,3.891,9.156,22.889,0.107
166,3,163.522,286.016,0,2.724,1.811,3.921,9.246,23.141,0.095
166,4,164.490,286.017,0,2.732,1.809,3.914,9.232,23.121,0.101
166,5,166.476,286.024,0,2.568,1.813,3.926,9.266,23.217,0.042
166,6,164.536,285.994,0,2.741,1.824,3.963,9.367,23.481,0.085
166,7,166.520,286.613,0,2.932,1.816,3.906,9.130,22.619,0.044
166,8,166.473,288.344,0,2.760,1.812,3.900,9.131,22.676,0.064
166,9,169.375,291.273,0,3.456,1.557,3.033,6.580,15.465,0.045
166,10,172.531,292.460,0,2.632,1.820,3.928,9.210,22.897,0.020
166,12,171.501,295.988,0,2.612,1.820,3.949,9.335,23.415,0.036
166,13,173.479,296.297,0,2.604,1.808,3.898,9.156,22.837,0.043
166,14,172.502,295.612,0,2.786,1.817,3.921,9.198,22.882,0.027
166,15,178.499,294.996,0,2.621,1.805,3.902,9.198,23.026,0.049
167,0,169.502,286.140,0,4.127,1.805,3.896,9.173,22.949,0.094
167,1,172.531,286.272,0,3.168,1.770,3.770,8.785,21.807,0.090
167,2,173.467,286.101,0,2.751,1.788,3.838,8.997,22.440,0.086
167,3,173.486,286.100,0,2.807,1.796,3.867,9.089,22.714,0.097
167,4,174.487,286.090,0,2.807,1.781,3.811,8.915,22.196,0.096
167,5,173.488,286.067,0,2.800,1.803,3.885,9.131,22.805,0.102
167,6,173.515,286.161,0,2.786,1.768,3.770,8.801,21.889,0.081
167,7,172.542,287.018,0,2.768,1.796,3.876,9.127,22.841,0.093
167,8,174.507,288.337,0,2.893,1.818,3.917,9.172,22.770,0.026
168,0,180.457,286.294,0,4.170,1.787,3.820,8.915,22.129,0.090
168,1,180.528,286.344,0,3.083,1.790,3.838,8.986,22.377,0.109
168,2,180.530,286.175,0,2.676,1.772,3.781,8.829,21.966,0.048
168,3,181.480,286.159,0,2.598,1.785,3.827,8.969,22.375,0.046
168,4,180.424,286.083,0,2.725,1.783,3.823,8.967,22.390,0.092
168,6,187.488,286.181,0,2.691,1.802,3.882,9.123,22.782,0.095
168,7,193.533,287.075,0,2.744,1.788,3.844,9.031,22.575,0.097
168,8,193.490,288.481,0,2.790,1.825,3.948,9.273,23.077,0.052
168,9,192.513,290.530,0,2.746,1.817,3.920,9.189,22.841,0.016
168,11,210.456,295.005,0,2.520,1.791,3.853,9.056,22.635,0.033
168,12,210.498,296.325,0,2.700,1.808,3.890,9.112,22.660,0.042
168,13,207.553,296.603,0,2.761,1.819,3.923,9.187,22.801,0.038
168,14,208.593,296.203,0,2.715,1.774,3.767,8.731,21.529,0.058
168,15,210.518,295.216,0,2.681,1.782,3.815,8.927,22.239,0.060
